scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,pair,slope,correlation
growth,0,0,hapibd,poisson_separate,g08_o2,8,False,False,"0,2",0.16864652057796128,0.5322736704470926
growth,0,0,hapibd,poisson_separate,g08_o2,8,False,False,"1,1",-0.03120323015434285,-0.1867436697992345
growth,0,0,hapibd,poisson_separate,g08_o2,8,False,False,"1,2",0.16139001121753038,0.561354385332798
growth,0,0,hapibd,poisson_separate,g08_o2,8,False,False,"2,2",-0.09691103426219792,-0.4128650013782454
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"0,0",-0.016002884154130988,-0.09376605962576427
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"0,1",-0.41915739837460647,-0.6018530427525145
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"0,2",0.1702164157783747,0.535096445995945
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"1,1",-0.026932102766830873,-0.16481227334688173
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"1,2",0.15787624982106427,0.5621238251133214
growth,0,0,hapibd,poisson_separate,g14_o1,14,False,True,"2,2",-0.04612968158666497,-0.22128316017443306
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"0,0",-0.03282409239066912,-0.24080502139151297
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"0,1",-12.586837251008559,-0.1482506922751658
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"0,2",0.1254978177633933,0.3963664912493983
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"1,1",-0.3467875679176229,-0.680448575143883
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"1,2",0.10457346235803323,0.3942963449025669
growth,0,1,true,poisson_shared,g03_o1,3,False,True,"2,2",0.34260548693130355,0.7073508459178778
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"0,0",-0.06629793701530896,-0.39509919609561817
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"0,1",-3.2840144720977196,-0.18648073700781637
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"0,2",0.13664454558573869,0.42366172888744996
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"1,1",-0.09787167420610485,-0.4544616232480985
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"1,2",0.1416652525647748,0.4395106957563683
growth,0,1,true,poisson_shared,g13_o1,13,False,True,"2,2",0.025605682456133372,0.09004856210142849
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"0,0",-0.025989034595393028,-0.1913152983210231
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"0,1",-1.4137664600843831,-0.2601216883116923
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"0,2",0.14222425068123373,0.4491757074528272
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"1,1",-0.2818647827242117,-0.6619712787094799
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"1,2",0.12323911262626272,0.46410136583035405
growth,0,1,true,poisson_shared,g07_o1,7,False,True,"2,2",0.04950870636133456,0.13467093781061357
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"0,0",0.05168204227534988,0.21691618673753377
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"0,1",-0.16215331652533638,-0.3516510406714483
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"0,2",0.037953729196088117,0.4447556743980237
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"1,1",-0.15642013028380636,-0.4544209029760155
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"1,2",-0.06078870559519077,-0.36282198977212904
growth,0,1,true,poisson_shared,g17_o1,17,False,True,"2,2",0.017809171156336127,0.0946716513216746
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"0,0",-0.047319014407610153,-0.3062049515189859
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"0,1",-1.3701107137764315,-0.2685647805901024
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"0,2",0.14270820622617922,0.45256845523288397
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"1,1",-0.24798129425258808,-0.6443567356536375
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"1,2",0.11669213575424087,0.4664281070629889
growth,0,1,true,poisson_shared,g06_o1,6,False,True,"2,2",0.050611832430040284,0.13756883292324792
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"0,0",-0.0248357825545972,-0.22202872111561617
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"0,1",-0.008565785429367735,-0.081027214147311
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"0,2",0.004872804822248458,0.34898754297609785
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"1,1",0.003896315021251232,0.023937809810916803
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"1,2",-3.42776204074736e-05,-0.0007395241291705878
growth,0,1,true,poisson_shared,g22_o1,22,False,True,"2,2",0.027640371840385446,0.13940784891603117
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"0,0",0.15579979029505284,0.8655887780735146
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"0,1",-0.07466099315417869,-0.38068558086100507
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"0,2",0.043405580159756096,0.45196225825877295
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"1,1",-0.14510468368020896,-0.4785641899280751
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"1,2",-0.031623378062927525,-0.2931568638111307
growth,0,1,true,poisson_shared,g16_o1,16,False,False,"2,2",0.0010677961601343509,0.005923624900018589
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"0,0",0.03848570035525504,0.38957333413664563
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"0,1",-7.313649859082531,-0.1602082708996618
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"0,2",0.12385483794258097,0.40714168947317425
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"1,1",-0.33420709186569314,-0.6857638149188595
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"1,2",0.09776093936591937,0.40748840732101815
growth,0,1,true,poisson_shared,g02_o1,2,False,True,"2,2",0.37279051528445734,0.7201668816045766
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"0,0",0.00453573168638624,0.04104253824953971
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"0,1",-41.662632090342676,-0.13616409185487788
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"0,2",0.11868261314673259,0.3797072345006194
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"1,1",-0.17761027475039448,-0.5918480898684717
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"1,2",0.09302253384629645,0.36759234972011656
growth,0,1,true,poisson_shared,g12_o1,12,False,True,"2,2",0.31366650188240747,0.696684629759774
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"0,0",-0.014926305276396807,-0.1369540206455323
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"0,1",-0.037285650244197686,-0.26681530503074463
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"0,2",0.0012366591148628705,0.3297603950019925
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"1,1",0.010202153094865244,0.05888383914591803
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"1,2",0.05283519332478,0.6710201109571947
growth,0,1,true,poisson_shared,g15_o2,15,False,False,"2,2",-0.027769936573163984,-0.1269647429851784
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"0,0",0.026507414424275972,0.1683373085739167
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"0,1",-0.5784906318349999,-0.5419329406440414
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"0,2",0.15432962004244655,0.508935552977846
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"1,1",-0.18632835025167005,-0.6253489213490341
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"1,2",0.1322389028845295,0.5394179374259843
growth,0,1,true,poisson_shared,g21_o2,21,False,False,"2,2",-0.04135301521343951,-0.28770433482731583
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"0,0",-0.016308676165510103,-0.1355168036088957
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"0,1",0.055281276031432444,0.5474031284031142
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"0,2",0.035432909920523004,0.38066430130066486
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"1,1",-0.1148452747253729,-0.44941812321921476
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"1,2",-0.05042049663383783,-0.364018869645536
growth,0,1,true,poisson_shared,g09_o1,9,False,False,"2,2",0.014516982088852928,0.0732411414880048
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"0,0",0.16565962590611186,0.8819007094737563
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"0,1",-0.031125861807647693,-0.23145997717851596
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"0,2",0.05181545290151801,0.5703969825001137
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"1,1",-0.08258008011361384,-0.3279967220792984
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"1,2",-0.021862738164020207,-0.162937765780916
growth,0,1,true,poisson_shared,g19_o1,19,False,True,"2,2",0.02902868235362336,0.14836013799646502
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"0,0",-0.03825583448097159,-0.285709699201035
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"0,1",-9.039947699872092,-0.15318115601724921
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"0,2",0.12402801343021215,0.40710634377641025
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"1,1",-0.33594677640629267,-0.681800666837531
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"1,2",0.10386491833045648,0.40916042724873475
growth,0,1,true,poisson_shared,g08_o1,8,False,False,"2,2",0.35377761346652953,0.7128078213942763
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"0,0",0.017256897553616347,0.09360364142709034
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"0,1",-0.46690206901502185,-0.5732817793231934
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"0,2",0.17631743288020602,0.5266275331974967
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"1,1",-0.206200387378201,-0.6329586431948723
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"1,2",0.14609960400388577,0.5473231673722159
growth,0,1,true,poisson_shared,g18_o1,18,False,True,"2,2",0.01095083735995456,0.057159437163388276
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"0,0",0.1510508027645321,0.8635849456125266
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"0,1",-0.07353888496971699,-0.38455331850447794
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"0,2",0.0439610837875194,0.44369811003036996
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"1,1",-0.1289129928881526,-0.4460685939838653
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"1,2",-0.02906944800805454,-0.29369625448394393
growth,0,1,true,poisson_shared,g16_o2,16,False,True,"2,2",0.0314255290346884,0.15889201204587172
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"0,0",-0.014071925768319136,-0.12557426393725002
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"0,1",-0.06232513031599289,-0.35291093422148134
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"0,2",0.0025083673053870764,0.3387168776669651
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"1,1",0.01588713545245158,0.08965352336017128
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"1,2",0.04784883179239065,0.6573681107906556
growth,0,1,true,poisson_shared,g22_o2,22,False,False,"2,2",0.025471463837875446,0.12879691592762782
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"0,0",-0.3475506244429371,-0.6577186053316249
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"0,1",-0.11115254756673755,-0.4507541287256544
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"0,2",0.26856126799198726,0.6338544245071163
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"1,1",-0.14421905543371605,-0.5512125070629665
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"1,2",0.24164523829539897,0.6238578806441489
growth,0,1,true,poisson_shared,g12_o2,12,False,False,"2,2",-0.43260490275008057,-0.6860008197869475
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"0,0",0.06639166557774819,0.2657410853375735
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"0,1",-0.1388054418243636,-0.34851763205851494
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"0,2",0.034557085415534324,0.3839625778790042
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"1,1",-0.16318545884229252,-0.46596876590183883
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"1,2",-0.05263260270047324,-0.3661875793760475
growth,0,1,true,poisson_shared,g05_o1,5,False,True,"2,2",0.017999254653383038,0.09102121019063744
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"0,0",0.00111998204396656,0.00623319292069876
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"0,1",-0.4601528478541629,-0.5914672370256931
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"0,2",0.16655977832946625,0.5277146824717798
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"1,1",-0.20489553049259956,-0.6368844308353173
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"1,2",0.15193547338963642,0.5605742991555053
growth,0,1,true,poisson_shared,g21_o1,21,False,True,"2,2",-0.0446962234433894,-0.3338092169908377
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"0,0",0.05630297784549784,0.24581003844080976
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"0,1",-0.1390953733292164,-0.34628268669256634
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"0,2",0.034461525043956734,0.4024026069404253
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"1,1",-0.15723156139313005,-0.4568432838924113
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"1,2",-0.056807035823761544,-0.36723013741865435
growth,0,1,true,poisson_shared,g09_o2,9,False,True,"2,2",0.0009491905542221922,0.004527486429119488
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"0,0",-0.012260727423905172,-0.1177393741626275
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"0,1",0.008467348197741278,0.08695601602800745
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"0,2",0.006780265953747866,0.3570779144846994
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"1,1",0.005799586398141224,0.03565137615765172
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"1,2",-0.0063550214162109465,-0.12377369162802851
growth,0,1,true,poisson_shared,g15_o1,15,False,True,"2,2",-0.0008743251376089856,-0.004351108686055157
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"0,0",0.15372576559995266,0.8332623093264968
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"0,1",-0.09914646915249131,-0.37001554086054095
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"0,2",0.028179659583876308,0.37262366942188463
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"1,1",-0.13403914231522582,-0.43307908590206257
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"1,2",-0.07917740696188141,-0.3797555515469977
growth,0,1,true,poisson_shared,g01_o1,1,False,True,"2,2",0.032817080541570065,0.1657709483682722
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"0,0",-0.012514448014463239,-0.08323159073849624
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"0,1",-0.01884696579102054,-0.137768410918777
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"0,2",0.02894972901488591,0.3643249260382071
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"1,1",-0.04777254176801877,-0.2626990562892213
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"1,2",-0.07927976036768185,-0.37825981397016134
growth,0,1,true,poisson_shared,g11_o1,11,False,True,"2,2",0.029175097170652867,0.14755575341975563
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"0,0",-0.01570082001912692,-0.09796496924388812
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"0,1",-0.010915999430241425,-0.09977217494671399
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"0,2",0.030728794247069598,0.3694063874766375
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"1,1",-0.030403986249561782,-0.17751599853408506
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"1,2",-0.06795062243735218,-0.3747566626664373
growth,0,1,true,poisson_shared,g10_o1,10,False,True,"2,2",0.01292233657995555,0.06524065707888832
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"0,0",0.04715959952288742,0.18401971833170452
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"0,1",-0.11820111892144769,-0.31076072108598396
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"0,2",0.031915453550049655,0.382224344837407
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"1,1",-0.17342644066827625,-0.47318136176881276
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"1,2",-0.06261326884486677,-0.3728928654097587
growth,0,1,true,poisson_shared,g04_o1,4,False,True,"2,2",0.030913661634065472,0.15624783538063247
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"0,0",0.04061957445086922,0.41962655554198025
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"0,1",-2.0053434825791174,-0.22168358872612623
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"0,2",0.13684657582997792,0.4372198398356993
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"1,1",-0.2864140216341581,-0.6578037554532092
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"1,2",0.12440933816424324,0.4515633703843358
growth,0,1,true,poisson_shared,g20_o1,20,False,True,"2,2",0.047447127097183156,0.14338972164537303
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"0,0",-0.003713998586592507,-0.03092213455070232
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"0,1",-0.2811324205395275,-0.597589763955648
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"0,2",0.20371928219309768,0.5501472393409153
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"1,1",-0.327863339404858,-0.7397339831161523
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"1,2",0.3361328069878191,0.7363059413864801
growth,0,1,true,poisson_shared,g08_o2,8,False,True,"2,2",-0.37195944424758864,-0.7251428207031132
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"0,0",-0.05027014918325315,-0.33265193868003023
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"0,1",-3.0977136075659946,-0.18907272361749958
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"0,2",0.1358226780277435,0.4242109970937838
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"1,1",-0.09903893478531103,-0.4560794104426992
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"1,2",0.14094656162792651,0.44038576179296485
growth,0,1,true,poisson_shared,g14_o1,14,False,True,"2,2",0.020304474823868237,0.07075877790154984
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"0,0",-0.033562274093942614,-0.20691869355952658
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"0,1",-0.4226070654337947,-0.6007684358108523
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"0,2",0.1719390938490536,0.5351681196066699
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"1,1",-0.02251800900146518,-0.1320220313731358
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"1,2",0.15422511344537473,0.5664438709934654
growth,0,1,true,poisson_separate,g03_o1,3,False,True,"2,2",0.015329720315373052,0.07773870176632283
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"0,0",-0.04512812718071989,-0.26903603833605794
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"0,1",-0.44599619095058063,-0.5878730410970313
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"0,2",0.17104228366425125,0.5275550689950299
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"1,1",-0.07232570190836425,-0.3754086932800241
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"1,2",0.15148101851609944,0.5563108032166804
growth,0,1,true,poisson_separate,g13_o1,13,False,True,"2,2",0.011815064871511472,0.05975582417474244
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"0,0",-0.012087287474523008,-0.11409915108710787
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"0,1",-0.4426343282840243,-0.6010513628080686
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"0,2",0.17174126129617914,0.5368618548451017
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"1,1",0.009441672332569491,0.05762715302853626
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"1,2",0.14591203901443187,0.5650661537707716
growth,0,1,true,poisson_separate,g07_o1,7,False,True,"2,2",0.0387042487015186,0.19770975604362967
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"0,0",-0.026280049403560542,-0.2325754325822433
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"0,1",-0.007985919129754663,-0.07590532632597931
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"0,2",0.050452419798284624,0.5048839984729495
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"1,1",-0.02102649200220984,-0.10825799619242292
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"1,2",-0.0301979714358906,-0.28509810170509864
growth,0,1,true,poisson_separate,g17_o1,17,False,True,"2,2",0.0044731530188224875,0.023578679210575045
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"0,0",-0.04172551055754362,-0.31981585424978703
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"0,1",-0.4040687029329211,-0.6062346060127202
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"0,2",0.17807063380502147,0.546429713989776
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"1,1",-0.01849955298682393,-0.11239677443628392
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"1,2",0.15116660155623213,0.5740102865870738
growth,0,1,true,poisson_separate,g06_o1,6,False,True,"2,2",0.007522846893074003,0.0377402029277115
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"0,0",-0.012598747600234779,-0.11776427838487531
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"0,1",0.0021634594492739856,0.021581166535607224
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"0,2",0.005754798910655459,0.3535577537475247
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"1,1",0.0045343893641909445,0.02800068218129198
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"1,2",0.0035242850742510084,0.08994789315803745
growth,0,1,true,poisson_separate,g22_o1,22,False,False,"2,2",-0.014674977013552255,-0.07182982417135542
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"0,0",-0.051129831334392487,-0.34580322853032186
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"0,1",0.016566265719097167,0.17213709664261434
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"0,2",0.03831624795627019,0.4160579209132325
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"1,1",-0.010619753715896851,-0.05924258208407816
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"1,2",-0.04218861780509611,-0.3434018285681529
growth,0,1,true,poisson_separate,g16_o1,16,False,False,"2,2",-0.0005800130145794793,-0.0029983204163127695
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"0,0",-0.03157539513889837,-0.19785900692149466
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"0,1",-0.4148059074352828,-0.6002973284376606
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"0,2",0.17712111808859907,0.53796103230762
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"1,1",-0.02500379135849627,-0.14530147769614915
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"1,2",0.1513657262686658,0.5643166802461591
growth,0,1,true,poisson_separate,g02_o1,2,False,True,"2,2",0.005414228613000454,0.027186458290928618
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"0,0",-0.017768988033943115,-0.12169868167231725
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"0,1",-0.4387356681225417,-0.5977824314311512
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"0,2",0.17432701737141454,0.5350353475713803
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"1,1",-0.024633132760060107,-0.14117794282639706
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"1,2",0.14686765764423731,0.5614199557768221
growth,0,1,true,poisson_separate,g12_o1,12,False,False,"2,2",0.017093622826811462,0.08678288899289603
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"0,0",-0.029475901789155094,-0.2552300977593047
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"0,1",-0.023943547476627754,-0.1905469696483404
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"0,2",0.0014881117001434843,0.33201435287956865
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"1,1",-0.026751619973037138,-0.14560387053111232
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"1,2",0.05243901483786541,0.6693510747527569
growth,0,1,true,poisson_separate,g15_o2,15,False,True,"2,2",0.003311274123667108,0.016403564768731164
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"0,0",-0.03655107039629337,-0.21977593706439377
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"0,1",-0.41815947177215446,-0.6021898415234792
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"0,2",0.17509874953111143,0.5388831572835846
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"1,1",-0.03906057518734129,-0.22200015876751739
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"1,2",0.15264846489051273,0.5678541918431756
growth,0,1,true,poisson_separate,g21_o2,21,False,True,"2,2",-0.015943040711280394,-0.07703032020200065
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"0,0",-0.02808523630547882,-0.24536467295626704
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"0,1",-0.0023971510544895163,-0.02324440368142896
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"0,2",0.03826407387179946,0.41315905206399234
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"1,1",-0.023082431159434442,-0.11564489035203804
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"1,2",-0.042221263407074806,-0.34537344577946644
growth,0,1,true,poisson_separate,g09_o1,9,False,False,"2,2",0.001951395468163343,0.00976099251957844
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"0,0",-0.04875200728846089,-0.35209484725390794
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"0,1",-0.022799384541869267,-0.19279644550251113
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"0,2",0.042274925264140006,0.5148971380386148
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"1,1",-0.0019347751672081537,-0.00993540650387957
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"1,2",-0.019903862020818158,-0.1533240483959083
growth,0,1,true,poisson_separate,g19_o1,19,False,True,"2,2",0.024431817695565954,0.13016403235032925
growth,0,1,true,poisson_separate,g08_o1,8,False,True,"0,0",-0.03841555048736068,-0.2990685334355019
growth,0,1,true,poisson_separate,g08_o1,8,False,True,"0,1",-0.4275357826746054,-0.6061467317801125
growth,0,1,true,poisson_separate,g08_o1,8,False,True,"0,2",0.16870974373403505,0.5427285891447194
growth,0,1,true,poisson_separate,g08_o1,8,False,True,"1,1",-0.008483938135341904,-0.052956215876701705
growth,0,1,true,poisson_separate,g08_o1,8,False,True,"1,2",0.1508347898812769,0.577346684287203
