scenario,pool,replicate,source,variant,candidate,graph,status,reliable,ess,pareto_k,seconds
growth,0,3,hapibd,poisson_shared,g18_o1,18,ok,False,5.506091952885593,1.8471381106259677,35.351095125079155
growth,0,3,hapibd,poisson_shared,g16_o2,16,ok,False,13.385608671213006,1.5691129179122856,35.341545791365206
growth,0,3,hapibd,poisson_shared,g22_o2,22,ok,False,2.4512039262095824,1.83019686212956,24.998425542376935
growth,0,3,hapibd,poisson_shared,g12_o2,12,ok,False,6.930092229149286,2.4255792324810113,39.42769629135728
growth,0,3,hapibd,poisson_shared,g05_o1,5,ok,False,3.7832598483307316,1.412629078828171,29.506132209673524
growth,0,3,hapibd,poisson_shared,g21_o1,21,ok,False,1.7299660974107516,1.4842465236107956,27.555364958010614
growth,0,3,hapibd,poisson_shared,g09_o2,9,ok,False,7.358578548751492,2.097117801042652,32.2328313337639
growth,0,3,hapibd,poisson_shared,g15_o1,15,ok,False,10.003449453119549,1.287339514417719,25.461188124492764
growth,0,3,hapibd,poisson_shared,g01_o1,1,ok,False,5.170249593085522,1.1155454078064995,13.300889583304524
growth,0,3,hapibd,poisson_shared,g11_o1,11,ok,False,8.094049740664707,1.9620326101800412,33.10559849999845
growth,0,3,hapibd,poisson_shared,g10_o1,10,ok,False,6.905608690016461,2.1744977763181628,30.569368583150208
growth,0,3,hapibd,poisson_shared,g04_o1,4,ok,False,9.276337645857842,1.7135569595499764,30.321041332557797
growth,0,3,hapibd,poisson_shared,g20_o1,20,ok,False,4.898008982016413,1.4181189574210598,28.047389958053827
growth,0,3,hapibd,poisson_shared,g08_o2,8,ok,False,5.3754930043767635,1.9539112679381276,35.882489250041544
growth,0,3,hapibd,poisson_shared,g14_o1,14,ok,False,6.888679679461485,1.8329035209223206,32.4952199999243
growth,0,3,hapibd,poisson_separate,g03_o1,3,ok,False,1.3993879119161385,1.7608143474963658,18.50213374942541
growth,0,3,hapibd,poisson_separate,g13_o1,13,ok,False,1.0066455766671687,2.0925317225178333,41.92961470782757
growth,0,3,hapibd,poisson_separate,g07_o1,7,ok,False,7.524087504612897,2.0490438930423847,37.20367120858282
growth,0,3,hapibd,poisson_separate,g17_o1,17,ok,False,1.2403207190578378,2.4254926967514256,37.78612104058266
growth,0,3,hapibd,poisson_separate,g06_o1,6,ok,False,2.398815872907435,2.185548133683937,38.27837400045246
growth,0,3,hapibd,poisson_separate,g22_o1,22,ok,False,10.227812881646525,1.9554671915484638,41.239542208611965
growth,0,3,hapibd,poisson_separate,g16_o1,16,ok,False,8.894894365135913,2.109262916947615,34.83736325055361
growth,0,3,hapibd,poisson_separate,g02_o1,2,ok,False,5.823865706779487,1.6794735688807596,17.58898612577468
growth,0,3,hapibd,poisson_separate,g12_o1,12,ok,False,12.970370928029777,2.411308453441057,37.54907245840877
growth,0,3,hapibd,poisson_separate,g15_o2,15,ok,False,1.6886854009025825,2.093801392844592,30.624946958385408
growth,0,3,hapibd,poisson_separate,g21_o2,21,ok,False,2.7774119052451587,1.9125771943605756,44.61784670781344
growth,0,3,hapibd,poisson_separate,g09_o1,9,ok,False,3.159169327394513,1.8274377309465766,33.77361591719091
growth,0,3,hapibd,poisson_separate,g19_o1,19,ok,False,2.3017919716235946,2.634500242857432,45.24633083399385
growth,0,3,hapibd,poisson_separate,g08_o1,8,ok,False,4.033035189044665,2.003488131042316,33.16563766542822
growth,0,3,hapibd,poisson_separate,g18_o1,18,ok,False,4.938949690423776,2.998372952099262,43.47985270898789
growth,0,3,hapibd,poisson_separate,g16_o2,16,ok,False,3.3142425543583225,1.9338130757128347,35.636628709733486
growth,0,3,hapibd,poisson_separate,g22_o2,22,ok,False,3.035572638315438,2.396822877476157,42.858744541183114
growth,0,3,hapibd,poisson_separate,g12_o2,12,ok,False,1.1269097878055154,2.032365501655639,43.93880566582084
growth,0,3,hapibd,poisson_separate,g05_o1,5,ok,False,3.1884931378883765,3.28170444299093,33.4989607501775
growth,0,3,hapibd,poisson_separate,g21_o1,21,ok,False,4.781441290311088,2.1632770947891102,44.361350582912564
growth,0,3,hapibd,poisson_separate,g09_o2,9,ok,False,2.0540996635475604,1.948980703039551,33.23332049977034
growth,0,3,hapibd,poisson_separate,g15_o1,15,ok,False,5.277111167512344,2.1568657799666986,27.098457500338554
growth,0,3,hapibd,poisson_separate,g01_o1,1,ok,False,4.00219200960161,2.114667198237507,16.521888790652156
growth,0,3,hapibd,poisson_separate,g11_o1,11,ok,False,5.612067880690555,2.0826595379915265,34.45733649935573
growth,0,3,hapibd,poisson_separate,g10_o1,10,ok,False,1.117294111313879,2.0979843846849744,27.34355508349836
growth,0,3,hapibd,poisson_separate,g04_o1,4,ok,False,8.0351240534524,2.4814323231661968,30.814771708101034
growth,0,3,hapibd,poisson_separate,g20_o1,20,ok,False,1.0282535533054962,2.9603857572503465,36.715789374895394
growth,0,3,hapibd,poisson_separate,g08_o2,8,ok,False,5.220371306138352,2.6051713208825316,39.42652141768485
growth,0,3,hapibd,poisson_separate,g14_o1,14,ok,False,1.0350009769290915,1.7533012318422239,35.758046666160226
growth,0,4,true,poisson_shared,g03_o1,3,ok,False,10.109589192699023,1.3082738073823266,13.030574957840145
growth,0,4,true,poisson_shared,g13_o1,13,ok,False,10.019995888277323,2.9207670433795565,39.42353929113597
growth,0,4,true,poisson_shared,g07_o1,7,ok,False,4.713648009007779,1.4749195286816628,39.05490033328533
growth,0,4,true,poisson_shared,g17_o1,17,ok,False,2.95270958825588,1.7494379216152334,26.763012750074267
growth,0,4,true,poisson_shared,g06_o1,6,ok,False,3.3101543927914556,2.938324083003385,33.68066029250622
growth,0,4,true,poisson_shared,g22_o1,22,ok,False,4.053294387584524,2.093894572474312,19.064841374754906
growth,0,4,true,poisson_shared,g16_o1,16,ok,False,3.118628922655037,1.6927020637052468,29.35575725045055
growth,0,4,true,poisson_shared,g02_o1,2,ok,False,6.865568704064548,1.1958476254188224,14.660966833122075
growth,0,4,true,poisson_shared,g12_o1,12,ok,False,3.584971495355564,2.7228597069842566,44.895523166283965
growth,0,4,true,poisson_shared,g15_o2,15,ok,False,4.225547156107112,1.6824812798962867,22.9355925405398
growth,0,4,true,poisson_shared,g21_o2,21,ok,False,1.425550069229493,6.201287015117219,30.42642533313483
growth,0,4,true,poisson_shared,g09_o1,9,ok,False,1.1807652207511965,1.4901566928964447,32.13880083244294
growth,0,4,true,poisson_shared,g19_o1,19,ok,False,5.831052402191458,1.526409691662114,28.521238749846816
growth,0,4,true,poisson_shared,g08_o1,8,ok,False,10.630458674798929,2.469707074661007,35.88511175010353
growth,0,4,true,poisson_shared,g18_o1,18,ok,False,15.617319600727573,2.0287024807573424,33.83877787459642
growth,0,4,true,poisson_shared,g16_o2,16,ok,False,3.3892010971223403,1.4321878611859087,26.079026541672647
growth,0,4,true,poisson_shared,g22_o2,22,ok,False,4.971846168159443,1.5561421425786992,24.32220062520355
growth,0,4,true,poisson_shared,g12_o2,12,ok,False,3.8612019358602185,2.384582395755771,36.90864199958742
growth,0,4,true,poisson_shared,g05_o1,5,ok,False,2.8405034653120036,1.9798763072738645,25.61719045881182
growth,0,4,true,poisson_shared,g21_o1,21,ok,False,10.586901897730245,1.528609066525072,27.74988479167223
growth,0,4,true,poisson_shared,g09_o2,9,ok,False,1.2850317727979899,1.306371811970764,26.317250915803015
growth,0,4,true,poisson_shared,g15_o1,15,ok,False,3.1393013633297553,1.5947331146001618,23.7606315407902
growth,0,4,true,poisson_shared,g01_o1,1,ok,False,7.232449775066422,1.2101762587019014,12.000243041664362
growth,0,4,true,poisson_shared,g11_o1,11,ok,False,2.296061577716863,1.724933521963236,33.35953279212117
growth,0,4,true,poisson_shared,g10_o1,10,ok,False,3.8112980069556825,1.4948027191396145,29.64153587538749
growth,0,4,true,poisson_shared,g04_o1,4,ok,False,4.760048501371258,1.4492999326090392,28.757572082802653
growth,0,4,true,poisson_shared,g20_o1,20,ok,False,2.351018627611541,1.5200750829347303,27.214409874752164
growth,0,4,true,poisson_shared,g08_o2,8,ok,False,4.13795084805542,1.5660551996837235,34.09088549949229
growth,0,4,true,poisson_shared,g14_o1,14,ok,False,2.891095193352062,1.6057299655562167,32.90436524990946
growth,0,4,true,poisson_separate,g03_o1,3,ok,False,5.7625798596642595,1.8546002807350828,17.76147141586989
growth,0,4,true,poisson_separate,g13_o1,13,ok,False,7.788616132969844,2.2854169921752097,42.42185020726174
growth,0,4,true,poisson_separate,g07_o1,7,ok,False,5.536840968394955,3.013215350232886,39.06720129214227
growth,0,4,true,poisson_separate,g17_o1,17,ok,False,1.7381512955787795,2.1540348285862816,35.24671362526715
growth,0,4,true,poisson_separate,g06_o1,6,ok,False,2.3813850885762027,2.2303151727459323,37.01699429191649
growth,0,4,true,poisson_separate,g22_o1,22,ok,False,1.211826057016725,2.1623848770133463,42.44977837521583
growth,0,4,true,poisson_separate,g16_o1,16,ok,False,3.757184734408499,2.2012127025565116,33.101100790314376
growth,0,4,true,poisson_separate,g02_o1,2,ok,False,2.1859032075911693,1.6481451199939496,17.695113166235387
growth,0,4,true,poisson_separate,g12_o1,12,ok,False,3.0199919906528097,2.3309230190343344,39.369906042702496
growth,0,4,true,poisson_separate,g15_o2,15,ok,False,2.5687841026955933,1.9282234307617234,27.878659209236503
growth,0,4,true,poisson_separate,g21_o2,21,ok,False,1.7336329712114782,1.78519973007782,42.56414204277098
growth,0,4,true,poisson_separate,g09_o1,9,ok,False,10.915834351647709,2.947529047949945,34.6649412503466
growth,0,4,true,poisson_separate,g19_o1,19,ok,False,5.307296505750612,2.460777862378648,36.16901604179293
growth,0,4,true,poisson_separate,g08_o1,8,ok,False,3.3590568430780112,2.058641572381961,36.40348508302122
growth,0,4,true,poisson_separate,g18_o1,18,ok,False,3.06343221210376,1.9134550963930488,41.03265466541052
growth,0,4,true,poisson_separate,g16_o2,16,ok,False,1.6680870397863048,2.0579219889475064,35.5064251255244
growth,0,4,true,poisson_separate,g22_o2,22,ok,False,6.077958393870802,2.210281937738495,41.784239082597196
growth,0,4,true,poisson_separate,g12_o2,12,ok,False,5.018154443405149,1.880615523285643,42.09754841774702
growth,0,4,true,poisson_separate,g05_o1,5,ok,False,3.1493344558049343,2.181512084207099,34.51827283296734
growth,0,4,true,poisson_separate,g21_o1,21,ok,False,6.25393775480426,2.02110212044259,35.98527020961046
growth,0,4,true,poisson_separate,g09_o2,9,ok,False,5.775178534414563,2.2048500949223673,32.59331170748919
growth,0,4,true,poisson_separate,g15_o1,15,ok,False,3.6024974478863516,2.1365614419369567,28.559965207241476
growth,0,4,true,poisson_separate,g01_o1,1,ok,False,1.8547741081240559,1.7948793192379688,18.047409875318408
growth,0,4,true,poisson_separate,g11_o1,11,ok,False,4.726932755866223,2.7176586502801956,29.10360600054264
growth,0,4,true,poisson_separate,g10_o1,10,ok,False,2.76727452535601,3.0827676747039052,32.900131999515
growth,0,4,true,poisson_separate,g04_o1,4,ok,False,5.3925166100824296,2.3829579150553726,31.034259208478034
growth,0,4,true,poisson_separate,g20_o1,20,ok,False,2.1983217279621385,2.052138544923114,34.31182533316314
growth,0,4,true,poisson_separate,g08_o2,8,ok,False,7.06433018028566,1.7072253310700507,37.1822231663391
growth,0,4,true,poisson_separate,g14_o1,14,ok,False,1.0903937357419973,2.5962929380252047,33.97391170728952
growth,0,4,hapibd,poisson_shared,g03_o1,3,ok,False,25.139620711611357,1.0392874344864456,12.447892500087619
growth,0,4,hapibd,poisson_shared,g13_o1,13,ok,False,1.5176512371396462,1.7482853375163616,38.45717312488705
growth,0,4,hapibd,poisson_shared,g07_o1,7,ok,False,20.78158889322601,1.3910974607230244,38.97038429137319
growth,0,4,hapibd,poisson_shared,g17_o1,17,ok,False,15.825847556067002,1.951053357801693,27.791426707990468
growth,0,4,hapibd,poisson_shared,g06_o1,6,ok,False,1.9739980435979034,1.914409910614556,29.104060208424926
growth,0,4,hapibd,poisson_shared,g22_o1,22,ok,False,11.576876695867558,1.7912346276696909,20.39333466719836
growth,0,4,hapibd,poisson_shared,g16_o1,16,ok,False,1.7622304407811669,1.7556343313626739,33.846379958093166
growth,0,4,hapibd,poisson_shared,g02_o1,2,ok,False,53.138567104264155,0.985393029359191,16.596841082908213
growth,0,4,hapibd,poisson_shared,g12_o1,12,ok,False,1.085561851554096,4.71939217004601,41.953677834011614
growth,0,4,hapibd,poisson_shared,g15_o2,15,ok,False,2.119010018746227,1.559046641147988,24.293347124941647
growth,0,4,hapibd,poisson_shared,g21_o2,21,ok,False,7.453847639792507,6.406036736030584,33.30780683271587
growth,0,4,hapibd,poisson_shared,g09_o1,9,ok,False,6.3423691974919745,2.2151357015860045,33.26278525032103
growth,0,4,hapibd,poisson_shared,g19_o1,19,ok,False,5.679188987244681,1.6763094693566891,30.728145958855748
growth,0,4,hapibd,poisson_shared,g08_o1,8,ok,False,1.5467215974745046,1.9169006372601023,34.2019081665203
growth,0,4,hapibd,poisson_shared,g18_o1,18,ok,False,3.3330202925215104,3.4034581409345965,37.305797999724746
growth,0,4,hapibd,poisson_shared,g16_o2,16,ok,False,16.401487699594696,1.3700057908253362,26.877382332459092
growth,0,4,hapibd,poisson_shared,g22_o2,22,ok,False,1.2509464349037678,2.16970508547825,29.737303500063717
growth,0,4,hapibd,poisson_shared,g12_o2,12,ok,False,2.9023814468152396,2.708484003505436,38.49473454244435
growth,0,4,hapibd,poisson_shared,g05_o1,5,ok,False,10.51879791171809,2.3556708929232446,30.619437417015433
growth,0,4,hapibd,poisson_shared,g21_o1,21,ok,False,1.7872748258742814,1.545644857635886,28.579650457948446
growth,0,4,hapibd,poisson_shared,g09_o2,9,ok,False,29.028417393873028,1.2670937866692864,28.896420125849545
growth,0,4,hapibd,poisson_shared,g15_o1,15,ok,False,7.193345830931989,1.6442634097519435,27.10427050013095
growth,0,4,hapibd,poisson_shared,g01_o1,1,ok,False,19.315478917042398,1.1046960562715475,12.433431540615857
growth,0,4,hapibd,poisson_shared,g11_o1,11,ok,False,5.798267124462424,1.6959142352951724,30.497547917068005
growth,0,4,hapibd,poisson_shared,g10_o1,10,ok,False,1.5813304557092462,1.499517885917518,30.584114708006382
growth,0,4,hapibd,poisson_shared,g04_o1,4,ok,False,4.897398305757979,1.5342137212848075,28.77916712500155
growth,0,4,hapibd,poisson_shared,g20_o1,20,ok,False,5.211197662089163,1.7529599149985922,27.62720783241093
growth,0,4,hapibd,poisson_shared,g08_o2,8,ok,False,2.742494508567168,3.0089770888202567,31.888404208235443
growth,0,4,hapibd,poisson_shared,g14_o1,14,ok,False,7.602863051512516,1.753040744519097,36.7778397500515
growth,0,4,hapibd,poisson_separate,g03_o1,3,ok,False,4.147732093494047,1.795252751850022,17.37305995915085
growth,0,4,hapibd,poisson_separate,g13_o1,13,ok,False,2.3094914405227147,2.2536528892483365,43.6367902494967
growth,0,4,hapibd,poisson_separate,g07_o1,7,ok,False,5.627340458862985,1.7771679879370361,36.87048258353025
growth,0,4,hapibd,poisson_separate,g17_o1,17,ok,False,8.305689783683746,2.4948420797259625,36.69557404238731
growth,0,4,hapibd,poisson_separate,g06_o1,6,ok,False,2.8481763004107328,2.3841668020084295,38.01355941686779
growth,0,4,hapibd,poisson_separate,g22_o1,22,ok,False,2.011463737191358,2.3695346938535007,43.53275312483311
growth,0,4,hapibd,poisson_separate,g16_o1,16,ok,False,5.946377694625018,2.0115935672395895,33.11932287551463
growth,0,4,hapibd,poisson_separate,g02_o1,2,ok,False,15.331935069102286,1.9055856351106217,18.47373495809734
growth,0,4,hapibd,poisson_separate,g12_o1,12,ok,False,1.1542692359708173,2.935431162424579,41.39003529213369
growth,0,4,hapibd,poisson_separate,g15_o2,15,ok,False,3.441296548401814,2.0685436307710483,28.929252207279205
growth,0,4,hapibd,poisson_separate,g21_o2,21,ok,False,3.1782926666802456,2.3205051585887833,42.19037070963532
growth,0,4,hapibd,poisson_separate,g09_o1,9,ok,False,4.520482394994347,2.319197642766152,34.28300904203206
growth,0,4,hapibd,poisson_separate,g19_o1,19,ok,False,1.34264843117145,2.027619206044144,37.92119200062007
growth,0,4,hapibd,poisson_separate,g08_o1,8,ok,False,2.0323380082130087,2.043215066072017,35.43270608317107
growth,0,4,hapibd,poisson_separate,g18_o1,18,ok,False,5.6951961023984765,2.2994781810538956,40.13512733299285
growth,0,4,hapibd,poisson_separate,g16_o2,16,ok,False,9.405396973335238,2.1265141473227858,35.96940341684967
growth,0,4,hapibd,poisson_separate,g22_o2,22,ok,False,4.671833532090842,2.277272293442484,44.47630775067955
growth,0,4,hapibd,poisson_separate,g12_o2,12,ok,False,2.8221507945386293,2.4776141527422917,42.88159858249128
growth,0,4,hapibd,poisson_separate,g05_o1,5,ok,False,1.2569027580571008,2.0479073880637224,34.06377354171127
growth,0,4,hapibd,poisson_separate,g21_o1,21,ok,False,5.8372488222384264,4.065220112924002,39.3411191245541
growth,0,4,hapibd,poisson_separate,g09_o2,9,ok,False,2.5548523259369396,2.3632181137325703,33.682386541739106
growth,0,4,hapibd,poisson_separate,g15_o1,15,ok,False,1.3964539633113704,2.027230396010257,28.8646485414356
growth,0,4,hapibd,poisson_separate,g01_o1,1,ok,False,2.9523665313656244,1.732750073685101,16.901041499339044
growth,0,4,hapibd,poisson_separate,g11_o1,11,ok,False,2.6365269129414646,2.2124924154792462,31.68913570791483
growth,0,4,hapibd,poisson_separate,g10_o1,10,ok,False,4.552873906755816,2.3833014383966,31.365322707220912
growth,0,4,hapibd,poisson_separate,g04_o1,4,ok,False,5.361010101135183,2.1714425246339055,30.817965124733746
growth,0,4,hapibd,poisson_separate,g20_o1,20,ok,False,1.0553992722818752,2.7897522927232927,35.50452062487602
growth,0,4,hapibd,poisson_separate,g08_o2,8,ok,False,5.930461965732466,1.9593040815909462,36.78311370778829
growth,0,4,hapibd,poisson_separate,g14_o1,14,ok,False,2.6009261440677096,1.9175315433324955,35.10794562473893
growth,0,5,true,poisson_shared,g03_o1,3,ok,False,18.557508875449052,1.2075390902826404,12.333573292009532
growth,0,5,true,poisson_shared,g13_o1,13,ok,False,2.4231431146033873,1.7380138495494208,37.9581298334524
growth,0,5,true,poisson_shared,g07_o1,7,ok,False,7.778213951512476,1.6469990761680917,42.43264462519437
growth,0,5,true,poisson_shared,g17_o1,17,ok,False,12.86633861611617,1.9989759451653337,32.37400745879859
growth,0,5,true,poisson_shared,g06_o1,6,ok,False,1.7089021341373685,1.4986752313181426,32.35502354055643
growth,0,5,true,poisson_shared,g22_o1,22,ok,False,1.9655570005989045,1.8095010960233224,18.27178074978292
growth,0,5,true,poisson_shared,g16_o1,16,ok,False,2.2696227492833656,1.7636727286693954,33.10170141700655
growth,0,5,true,poisson_shared,g02_o1,2,ok,False,2.5826950282302246,1.4222776125927816,16.28199933283031
growth,0,5,true,poisson_shared,g12_o1,12,ok,False,1.5538758497912155,2.3792906797951305,44.008858791552484
growth,0,5,true,poisson_shared,g15_o2,15,ok,False,3.785763079296852,1.542200950781697,23.57477700058371
growth,0,5,true,poisson_shared,g21_o2,21,ok,False,8.736113617123618,1.961665027063889,29.596003458835185
growth,0,5,true,poisson_shared,g09_o1,9,ok,False,7.621881882003236,1.6481243508528332,29.342396500520408
growth,0,5,true,poisson_shared,g19_o1,19,ok,False,6.34102857562902,1.5550584104378677,30.48350524995476
growth,0,5,true,poisson_shared,g08_o1,8,ok,False,2.401251414193568,1.9132935557862611,38.21901987493038
growth,0,5,true,poisson_shared,g18_o1,18,ok,False,5.658449184757535,2.217399228937558,36.733502834104
growth,0,5,true,poisson_shared,g16_o2,16,ok,False,14.08386762704709,1.4958520034883365,32.13443745858967
growth,0,5,true,poisson_shared,g22_o2,22,ok,False,6.947289295230629,1.8054733338991742,21.7835415834561
growth,0,5,true,poisson_shared,g12_o2,12,ok,False,1.1029260053727126,1.946250419591217,35.5372798750177
growth,0,5,true,poisson_shared,g05_o1,5,ok,False,8.248333134283227,1.9969173564016398,30.947100957855582
growth,0,5,true,poisson_shared,g21_o1,21,ok,False,4.0617883800072345,2.2472178778346836,29.628139667212963
growth,0,5,true,poisson_shared,g09_o2,9,ok,False,2.8989988221218863,1.2631164802162327,30.971578458324075
growth,0,5,true,poisson_shared,g15_o1,15,ok,False,7.928782053654801,1.6269135388230875,26.499157458543777
growth,0,5,true,poisson_shared,g01_o1,1,ok,False,4.0796276409560095,1.0531303891551986,13.074752459302545
growth,0,5,true,poisson_shared,g11_o1,11,ok,False,5.710038050820513,2.5021969639109405,34.39109937567264
growth,0,5,true,poisson_shared,g10_o1,10,ok,False,3.603259467438066,2.108143488260993,30.939710957929492
growth,0,5,true,poisson_shared,g04_o1,4,ok,False,10.531546234520874,1.9070953681572698,27.74268095754087
growth,0,5,true,poisson_shared,g20_o1,20,ok,False,2.7485034486552427,1.5966080216319383,26.68221233319491
growth,0,5,true,poisson_shared,g08_o2,8,ok,False,6.719013372843871,1.8405084810938936,29.95089445821941
growth,0,5,true,poisson_shared,g14_o1,14,ok,False,1.174917730798501,1.617172822315047,36.02404591720551
growth,0,5,true,poisson_separate,g03_o1,3,ok,False,6.720829050623627,1.8695848491492975,16.078805958852172
growth,0,5,true,poisson_separate,g13_o1,13,ok,False,2.652678829003386,3.3169700425890833,39.839526833966374
growth,0,5,true,poisson_separate,g07_o1,7,ok,False,4.3457199937122395,2.5140060195687024,35.75505545735359
growth,0,5,true,poisson_separate,g17_o1,17,ok,False,1.7349319504322391,1.973948377038876,36.209770208224654
growth,0,5,true,poisson_separate,g06_o1,6,ok,False,1.3787910100552203,2.364618093452648,33.77933683246374
growth,0,5,true,poisson_separate,g22_o1,22,ok,False,2.9360242618198655,2.292088758512656,40.55791487544775
growth,0,5,true,poisson_separate,g16_o1,16,ok,False,2.4563939168146076,2.3022342150524953,33.15773066692054
growth,0,5,true,poisson_separate,g02_o1,2,ok,False,1.401433832118905,1.515914008411282,17.321485665626824
growth,0,5,true,poisson_separate,g12_o1,12,ok,False,5.360563015604673,2.6037834052049043,34.94725058414042
growth,0,5,true,poisson_separate,g15_o2,15,ok,False,1.9853408215969728,2.455502864210899,31.92305179219693
growth,0,5,true,poisson_separate,g21_o2,21,ok,False,10.082241672039569,2.4901204901705114,42.010417708195746
growth,0,5,true,poisson_separate,g09_o1,9,ok,False,1.7644432116270115,2.0844008915961543,33.38884887471795
growth,0,5,true,poisson_separate,g19_o1,19,ok,False,1.0077721315162358,2.0789069961627926,36.857650166377425
growth,0,5,true,poisson_separate,g08_o1,8,ok,False,8.382487537981438,2.1768989535142347,32.5106347091496
growth,0,5,true,poisson_separate,g18_o1,18,ok,False,14.009787423075524,2.2253250969383407,41.91404337529093
growth,0,5,true,poisson_separate,g16_o2,16,ok,False,4.216492026644175,2.2617622975102023,38.21379183419049
growth,0,5,true,poisson_separate,g22_o2,22,ok,False,5.098085747114202,2.284491831153081,44.365254499949515
growth,0,5,true,poisson_separate,g12_o2,12,ok,False,1.0568536699588893,2.3176911948474794,38.8249612506479
growth,0,5,true,poisson_separate,g05_o1,5,ok,False,8.269676529825935,2.3588606728066326,32.820863167755306
growth,0,5,true,poisson_separate,g21_o1,21,ok,False,6.351439121500824,1.8563170950641645,40.94234412536025
growth,0,5,true,poisson_separate,g09_o2,9,ok,False,2.999161021641714,2.5301745660177186,32.022735541686416
growth,0,5,true,poisson_separate,g15_o1,15,ok,False,8.983707374717678,2.2695837931915603,27.5821352917701
growth,0,5,true,poisson_separate,g01_o1,1,ok,False,5.129225716177422,1.7562488985074105,16.678563167341053
growth,0,5,true,poisson_separate,g11_o1,11,ok,False,4.160840634433367,2.0207696886901,32.078034416772425
growth,0,5,true,poisson_separate,g10_o1,10,ok,False,3.432839611787287,2.408821301811781,30.021422374993563
growth,0,5,true,poisson_separate,g04_o1,4,ok,False,1.9422822718531632,2.005401728367887,30.298084459267557
growth,0,5,true,poisson_separate,g20_o1,20,ok,False,1.0949166823337306,3.473464739451276,34.872125207446516
growth,0,5,true,poisson_separate,g08_o2,8,ok,False,1.5872771865921644,3.0124192476451577,40.08670770842582
growth,0,5,true,poisson_separate,g14_o1,14,ok,False,4.828716693151408,4.098757469759838,35.26909479126334
growth,0,5,hapibd,poisson_shared,g03_o1,3,ok,False,7.777534770168634,1.116159917350488,15.166396332904696
growth,0,5,hapibd,poisson_shared,g13_o1,13,ok,False,5.467703458382138,1.5767178272400244,38.829898624680936
growth,0,5,hapibd,poisson_shared,g07_o1,7,ok,False,8.781722447984146,1.6613784611133968,35.88084479235113
growth,0,5,hapibd,poisson_shared,g17_o1,17,ok,False,5.829128587857862,1.5702583293574481,34.710131040774286
growth,0,5,hapibd,poisson_shared,g06_o1,6,ok,False,1.1043261964319993,2.4117605495514542,31.582071750424802
growth,0,5,hapibd,poisson_shared,g22_o1,22,ok,False,2.7513058761533635,2.133924236463072,18.196002292446792
growth,0,5,hapibd,poisson_shared,g16_o1,16,ok,False,12.659704691686299,1.841078595779695,31.342978958040476
growth,0,5,hapibd,poisson_shared,g02_o1,2,ok,False,31.468942375725728,1.0657282873082705,15.277527917176485
growth,0,5,hapibd,poisson_shared,g12_o1,12,ok,False,2.8940287673661937,3.1512592875829255,41.36347316671163
growth,0,5,hapibd,poisson_shared,g15_o2,15,ok,False,8.311297039373894,1.5890138093574604,19.450018250383437
growth,0,5,hapibd,poisson_shared,g21_o2,21,ok,False,2.1189004009921644,3.050595994604447,30.05069133359939
growth,0,5,hapibd,poisson_shared,g09_o1,9,ok,False,4.2385229689472785,1.6341540458811052,27.666065958328545
growth,0,5,hapibd,poisson_shared,g19_o1,19,ok,False,4.785750483789093,1.3211661512804027,31.032476499676704
growth,0,5,hapibd,poisson_shared,g08_o1,8,ok,False,10.886045719214051,1.7237960608980287,32.90296254120767
growth,0,5,hapibd,poisson_shared,g18_o1,18,ok,False,10.35271281192952,2.0431697224325847,36.26515141595155
growth,0,5,hapibd,poisson_shared,g16_o2,16,ok,False,7.567159774179642,1.2925764700556321,27.72329616639763
growth,0,5,hapibd,poisson_shared,g22_o2,22,ok,False,5.7252449879298,1.7311150256725147,22.061960957944393
growth,0,5,hapibd,poisson_shared,g12_o2,12,ok,False,3.295169115720733,2.4236991577970914,36.849572375416756
growth,0,5,hapibd,poisson_shared,g05_o1,5,ok,False,12.806488153229553,1.6123396029947255,24.523258125409484
growth,0,5,hapibd,poisson_shared,g21_o1,21,ok,False,2.35740254220284,4.295238520123929,28.833935082890093
growth,0,5,hapibd,poisson_shared,g09_o2,9,ok,False,19.694175339074377,1.657691504336843,26.72598099987954
growth,0,5,hapibd,poisson_shared,g15_o1,15,ok,False,26.83005652185518,1.2991440565071997,24.89152108412236
growth,0,5,hapibd,poisson_shared,g01_o1,1,ok,False,24.765642476132403,1.2424248688446091,12.463628540746868
growth,0,5,hapibd,poisson_shared,g11_o1,11,ok,False,13.467516599251764,1.9076091534974966,30.981443542055786
growth,0,5,hapibd,poisson_shared,g10_o1,10,ok,False,14.907098326227816,1.8740318816189474,31.712040416896343
growth,0,5,hapibd,poisson_shared,g04_o1,4,ok,False,4.7991762443396295,1.4207737332560657,31.466705083847046
growth,0,5,hapibd,poisson_shared,g20_o1,20,ok,False,1.8338657724480092,2.770737697739727,27.776313416659832
growth,0,5,hapibd,poisson_shared,g08_o2,8,ok,False,4.04020023133958,1.7086896674543686,31.011806749738753
growth,0,5,hapibd,poisson_shared,g14_o1,14,ok,False,13.982852773178802,1.8051842353483996,33.1845205007121
growth,0,5,hapibd,poisson_separate,g03_o1,3,ok,False,2.191982845792901,1.9342280706575217,16.018569458276033
growth,0,5,hapibd,poisson_separate,g13_o1,13,ok,False,3.3274093618182654,1.9299746554518222,42.410216958262026
growth,0,5,hapibd,poisson_separate,g07_o1,7,ok,False,3.355503896236579,2.384063050525607,36.651164500042796
